iteration,best_cost,current_best,path_length
1929,8486.0,9912.0,20
1930,8486.0,9912.0,20
1931,8486.0,9912.0,20
1932,8486.0,9912.0,20
1933,8486.0,9912.0,20
1934,8486.0,9912.0,20
1935,8486.0,9912.0,20
1936,8486.0,9912.0,20
1937,8486.0,9912.0,20
1938,8486.0,9912.0,20
1939,8486.0,9912.0,20
1940,8486.0,9912.0,20
1941,8486.0,9912.0,20
1942,8486.0,9912.0,20
1943,8486.0,9912.0,20
1944,8486.0,9912.0,20
1945,8486.0,9912.0,20
1946,8486.0,9912.0,20
1947,8486.0,9912.0,20
1948,8486.0,9912.0,20
1949,8486.0,9912.0,20
1950,8486.0,9912.0,20
1951,8486.0,9912.0,20
1952,8486.0,9912.0,20
1953,8486.0,9912.0,20
1954,8486.0,9912.0,20
1955,8486.0,9912.0,20
1956,8486.0,9912.0,20
1957,8486.0,9912.0,20
1958,8486.0,9912.0,20
1959,8486.0,9912.0,20
1960,8486.0,9912.0,20
1961,8486.0,9912.0,20
1962,8486.0,9912.0,20
1963,8486.0,9912.0,20
1964,8486.0,9912.0,20
1965,8486.0,9912.0,20
1966,8486.0,9912.0,20
1967,8486.0,9912.0,20
1968,8486.0,9912.0,20
1969,8486.0,9912.0,20
1970,8486.0,9912.0,20
1971,8486.0,9912.0,20
1972,8486.0,9912.0,20
1973,8486.0,9912.0,20
1974,8486.0,9912.0,20
1975,8486.0,9912.0,20
1976,8486.0,9912.0,20
1977,8486.0,9912.0,20
1978,8486.0,9912.0,20
1979,8486.0,9912.0,20
1980,8486.0,9912.0,20
1981,8486.0,9912.0,20
1982,8486.0,9912.0,20
1983,8486.0,9912.0,20
1984,8486.0,9912.0,20
1985,8486.0,9912.0,20
1986,8486.0,9912.0,20
1987,8486.0,9912.0,20
1988,8486.0,9912.0,20
1989,8486.0,9912.0,20
1990,8486.0,9912.0,20
1991,8486.0,9912.0,20
1992,8486.0,9912.0,20
1993,8486.0,9912.0,20
1994,8486.0,9912.0,20
1995,8486.0,9912.0,20
1996,8486.0,9912.0,20
1997,8486.0,9912.0,20
1998,8486.0,9912.0,20
1999,8486.0,9912.0,20
